date,user_id,value,point_differential
2013-12-14,18057,2662,260
2013-12-14,18061,693,60
2013-12-14,18146,2425,240
2013-12-14,18165,942,90
2013-12-14,18231,2622,0
2013-12-14,18239,173,10
2013-12-14,18277,2169,0
2013-12-14,18371,8836,0
2013-12-14,18443,5186,510
2013-12-14,18473,2183,210
2013-12-14,18480,3827,380
2013-12-14,18497,1593,150
2013-12-14,18597,2120,210
2013-12-14,18704,2175,0
2013-12-14,18730,1380,0
2013-12-14,18740,5166,510
2013-12-14,18760,3386,0
2013-12-14,18789,20,0
2013-12-14,18814,1542,0
2013-12-14,18866,3431,340
2013-12-14,18885,2738,270
2013-12-14,18899,8611,0
2013-12-14,18921,8429,840
2013-12-14,18951,4483,440
2013-12-14,18976,1480,0
2013-12-14,19045,2018,0
2013-12-14,19048,1518,0
2013-12-14,19059,3713,370
2013-12-14,19096,2519,250
2013-12-14,19127,182,10
2013-12-14,19215,7443,0
2013-12-14,19243,5448,0
2013-12-14,19256,697,0
2013-12-14,19279,3238,320
2013-12-14,19339,3952,0
2013-12-14,19453,1525,0
2013-12-14,19454,9201,920
2013-12-14,19466,4394,430
2013-12-14,19507,1754,0
2013-12-14,19521,6358,630
2013-12-14,19551,3571,0
2013-12-15,12,3164,310
2013-12-15,50,5304,0
2013-12-15,56,5211,520
2013-12-15,102,1360,130
2013-12-15,109,2408,240
2013-12-15,155,2227,220
2013-12-15,202,3992,390
2013-12-15,268,8391,830
2013-12-15,296,3187,310
2013-12-15,400,338,0
2013-12-15,432,1683,160
2013-12-15,454,2385,0
2013-12-15,473,3269,0
2013-12-15,483,2851,280
2013-12-15,702,1086,0
2013-12-15,741,1425,0
2013-12-15,845,1166,0
2013-12-15,941,4027,-4650
2013-12-15,1109,4314,430
2013-12-15,1269,2230,220
2013-12-15,1321,2345,230
2013-12-15,1397,1791,170
2013-12-15,1467,1066,100
2013-12-15,1535,2485,240
2013-12-15,1552,4032,0
2013-12-15,1565,3868,0
2013-12-15,1568,1970,0
2013-12-15,1602,2093,200
2013-12-15,1727,2924,0
2013-12-15,1729,840,0
2013-12-15,1768,4432,0
2013-12-15,1844,6304,0
2013-12-15,1852,4572,450
2013-12-15,1975,10541,1050
2013-12-15,1980,3883,0
2013-12-15,2040,2330,230
2013-12-15,2104,2520,0
2013-12-15,2107,1214,0
2013-12-15,2283,785,70
2013-12-15,2287,2342,0
2013-12-15,2312,282,0
2013-12-15,2416,415,0
2013-12-15,2438,3088,0
2013-12-15,2439,3551,350
2013-12-15,2466,2730,270
2013-12-15,2494,1714,170
2013-12-15,2525,3732,0
2013-12-15,2626,7186,-4340
2013-12-15,2645,1351,0
2013-12-15,2664,6489,640
2013-12-15,2724,3418,340
2013-12-15,2753,2392,230
2013-12-15,2847,318,30
2013-12-15,2918,4640,460
2013-12-15,2955,1678,-4890
2013-12-15,2958,2120,210
2013-12-15,2973,5814,580
2013-12-15,3033,2913,290
2013-12-15,3063,1057,-4950
2013-12-15,3109,1878,0
2013-12-15,3174,2468,240
2013-12-15,3323,9011,900
2013-12-15,3353,2229,0
2013-12-15,3385,2495,240
2013-12-15,3396,2065,200
2013-12-15,3470,3770,0
2013-12-15,3525,1207,0
2013-12-15,3540,1573,150
2013-12-15,3668,3559,350
2013-12-15,3820,3870,0
2013-12-15,3883,3153,0
2013-12-15,3909,436,40
2013-12-15,3922,5632,560
2013-12-15,3984,6671,660
2013-12-15,4118,938,0
2013-12-15,4218,2429,240
2013-12-15,4248,1698,160
2013-12-15,4285,7302,0
2013-12-15,4307,3066,0
2013-12-15,4349,711,0
2013-12-15,4350,2105,0
2013-12-15,4383,2133,210
2013-12-15,4384,671,0
2013-12-15,4427,6798,670
2013-12-15,4548,2745,270
2013-12-15,4594,2437,0
2013-12-15,4597,1939,190
2013-12-15,4654,3000,300
2013-12-15,4847,634,0
2013-12-15,4973,2584,0
2013-12-15,5155,2036,0
2013-12-15,5164,3137,310
2013-12-15,5199,9060,900
2013-12-15,5284,3365,330
2013-12-15,5314,631,0
2013-12-15,5467,4775,0
2013-12-15,5491,7482,0
2013-12-15,5510,1712,170
2013-12-15,5542,634,60
2013-12-15,5572,6600,660
2013-12-15,5609,4333,0
2013-12-15,5640,5065,500
2013-12-15,5742,5701,570
2013-12-15,5750,8192,810
2013-12-15,5820,0,0
2013-12-15,5979,1552,0
2013-12-15,6006,3478,0
2013-12-15,6061,1498,140
2013-12-15,6063,7529,-4300
2013-12-15,6127,379,0
2013-12-15,6135,3998,0
2013-12-15,6154,1125,110
2013-12-15,6243,1648,0
2013-12-15,6351,3523,350
2013-12-15,6354,1042,100
2013-12-15,6356,2602,0
2013-12-15,6377,2143,210
2013-12-15,6382,4177,0
2013-12-15,6383,4455,0
2013-12-15,6405,1706,170
2013-12-15,6455,9789,970
2013-12-15,6517,1260,0
2013-12-15,6555,173,0
2013-12-15,6585,2377,230
2013-12-15,6613,1501,0
2013-12-15,6706,3040,0
2013-12-15,6767,4176,0
2013-12-15,6999,1637,160
2013-12-15,7020,3226,0
2013-12-15,7069,3943,0
2013-12-15,7107,2972,290
2013-12-15,7159,1672,160
2013-12-15,7160,5284,520
2013-12-15,7179,2071,0
2013-12-15,7272,4848,0
2013-12-15,7289,2739,270
2013-12-15,7379,876,0
2013-12-15,7421,6529,-4400
2013-12-15,7451,2547,0
2013-12-15,7492,5541,550
2013-12-15,7522,2682,260
2013-12-15,7537,2240,0
2013-12-15,7580,6233,0
2013-12-15,7603,2604,0
2013-12-15,7740,3846,0
2013-12-15,7774,1044,100
2013-12-15,7809,3062,300
2013-12-15,7829,5001,500
2013-12-15,7849,3386,330
2013-12-15,7867,4171,410
2013-12-15,7872,1372,130
2013-12-15,7879,1962,190
2013-12-15,7963,2261,220
2013-12-15,7973,1103,110
2013-12-15,8017,1956,0
2013-12-15,8114,4889,0
2013-12-15,8186,8404,0
2013-12-15,8196,996,90
2013-12-15,8238,892,0
2013-12-15,8281,3208,320
2013-12-15,8283,2065,200
2013-12-15,8307,5789,0
2013-12-15,8314,2252,220
2013-12-15,8349,1760,170
2013-12-15,8418,954,0
2013-12-15,8501,201,20
2013-12-15,8543,2770,270
2013-12-15,8584,1607,0
2013-12-15,8598,2695,-4790
2013-12-15,8617,39,0
2013-12-15,8621,1817,0
2013-12-15,8635,3565,350
2013-12-15,8683,1003,100
2013-12-15,8711,2208,220
2013-12-15,8814,452,40
2013-12-15,8840,3512,0
2013-12-15,8864,5463,0
2013-12-15,8881,246,20
2013-12-15,9033,4149,0
2013-12-15,9084,4395,430
2013-12-15,9158,7088,700
2013-12-15,9176,3075,0
2013-12-15,9178,1427,140
2013-12-15,9183,3260,0
2013-12-15,9416,1194,0
2013-12-15,9491,3183,0
2013-12-15,9507,5206,520
2013-12-15,9521,1561,150
2013-12-15,9550,5788,570
2013-12-15,9641,4242,420
2013-12-15,9647,5231,520
2013-12-15,9685,4999,490
2013-12-15,9691,919,0
2013-12-15,9698,5790,570
2013-12-15,9810,5206,0
2013-12-15,9814,1908,0
2013-12-15,9987,631,60
2013-12-15,9994,1069,0
2013-12-15,10019,1797,0
2013-12-15,10066,1962,190
2013-12-15,10071,2157,0
2013-12-15,10078,1471,140
2013-12-15,10184,5023,500
2013-12-15,10300,6788,670
2013-12-15,10351,0,0
2013-12-15,10447,3876,380
2013-12-15,10449,1974,0
2013-12-15,10486,9823,980
2013-12-15,10523,1288,0
2013-12-15,10524,651,0
2013-12-15,10537,1378,130
2013-12-15,10558,3313,0
2013-12-15,10569,2541,250
2013-12-15,10571,3633,360
2013-12-15,10656,1822,180
2013-12-15,10711,1316,0
2013-12-15,10720,0,0
2013-12-15,10774,2337,0
2013-12-15,10834,2038,200
2013-12-15,10901,3510,350
2013-12-15,10909,2277,0
2013-12-15,10910,4096,400
2013-12-15,10925,2739,270
2013-12-15,10935,4112,410
2013-12-15,10940,3936,390
2013-12-15,11010,1137,110
2013-12-15,11011,3668,360
2013-12-15,11055,2178,210
2013-12-15,11068,2179,0
2013-12-15,11158,1535,150
2013-12-15,11268,1645,160
2013-12-15,11345,3169,310
2013-12-15,11394,872,80
2013-12-15,11398,14609,-3590
2013-12-15,11452,950,0
2013-12-15,11455,272,0
2013-12-15,11487,2214,220
2013-12-15,11540,1760,0
2013-12-15,11541,3654,360
2013-12-15,11552,1985,190
2013-12-15,11653,1592,150
2013-12-15,11660,482,40
2013-12-15,11699,4424,0
2013-12-15,11728,500,0
2013-12-15,11819,1929,0
2013-12-15,11838,9421,0
2013-12-15,11843,1021,100
2013-12-15,11847,1532,0
2013-12-15,11849,7555,750
2013-12-15,11882,3081,0
2013-12-15,11908,3727,370
2013-12-15,11979,2338,230
2013-12-15,12025,2113,0
2013-12-15,12049,1738,170
2013-12-15,12078,655,60
2013-12-15,12092,3552,0
2013-12-15,12145,1263,0
2013-12-15,12384,3776,370
2013-12-15,12403,1058,100
2013-12-15,12442,1886,180
2013-12-15,12448,685,60
2013-12-15,12451,859,80
2013-12-15,12518,588,50
2013-12-15,12552,1717,170
2013-12-15,12572,716,0
2013-12-15,12613,5948,590
2013-12-15,12647,10802,1080
2013-12-15,12648,5800,580
2013-12-15,12661,2416,240
2013-12-15,12698,2030,200
2013-12-15,12802,770,70
2013-12-15,12810,4108,410
2013-12-15,12873,1718,170
2013-12-15,12910,3139,0
2013-12-15,12916,3019,300
2013-12-15,12920,5121,0
2013-12-15,12938,1747,0
2013-12-15,12948,1844,180
2013-12-15,12976,3658,360
2013-12-15,12983,4886,0
2013-12-15,12993,523,50
2013-12-15,13064,5520,550
2013-12-15,13218,2764,270
2013-12-15,13263,2665,260
2013-12-15,13284,2892,0
2013-12-15,13348,2522,0
2013-12-15,13383,2069,0
2013-12-15,13440,919,90
2013-12-15,13523,652,60
2013-12-15,13538,5890,0
2013-12-15,13554,5227,520
2013-12-15,13589,4708,470
2013-12-15,13600,1983,190
2013-12-15,13675,1864,0
2013-12-15,13678,1490,0
2013-12-15,13786,771,0
2013-12-15,13823,828,0
2013-12-15,13844,2889,0
2013-12-15,13889,1757,170
2013-12-15,13918,1634,160
2013-12-15,13923,2328,230
2013-12-15,13986,1009,100
2013-12-15,14032,5370,530
2013-12-15,14037,1173,110
2013-12-15,14096,2267,220
2013-12-15,14098,1991,190
2013-12-15,14142,1928,0
2013-12-15,14339,687,0
2013-12-15,14359,3678,360
2013-12-15,14381,3958,0
2013-12-15,14399,1610,160
2013-12-15,14453,2441,0
2013-12-15,14526,4825,480
2013-12-15,14528,1522,150
2013-12-15,14529,795,0
2013-12-15,14553,1252,120
2013-12-15,14598,684,0
2013-12-15,14599,1248,120
2013-12-15,14641,1564,0
2013-12-15,14650,622,60
2013-12-15,14651,613,0
2013-12-15,14743,2215,220
2013-12-15,14770,1646,0
2013-12-15,14771,2137,0
2013-12-15,14792,3748,0
2013-12-15,14813,4503,0
2013-12-15,14829,1754,0
2013-12-15,14841,5422,540
2013-12-15,14934,844,80
2013-12-15,14945,3674,0
2013-12-15,14967,8640,0
2013-12-15,15029,438,40
2013-12-15,15069,1506,0
2013-12-15,15071,365,0
2013-12-15,15075,554,0
2013-12-15,15089,1878,0
2013-12-15,15133,5354,0
2013-12-15,15208,3608,360
2013-12-15,15297,3113,0
2013-12-15,15379,1735,0
2013-12-15,15389,861,0
2013-12-15,15437,3064,0
2013-12-15,15445,453,40
2013-12-15,15467,5816,580
2013-12-15,15503,2336,-4820
2013-12-15,15610,2223,220
2013-12-15,15619,1045,100
2013-12-15,15649,911,90
2013-12-15,15653,2551,250
2013-12-15,15686,5414,540
2013-12-15,15774,1295,0
2013-12-15,15782,130,10
2013-12-15,15811,5532,550
2013-12-15,15817,1600,160
2013-12-15,15865,3535,350
2013-12-15,15888,3375,-4720
2013-12-15,15901,4063,400
2013-12-15,15926,2806,280
2013-12-15,15950,4050,0
2013-12-15,15980,1978,190
2013-12-15,16070,1561,0
2013-12-15,16240,4215,420
2013-12-15,16369,1702,0
2013-12-15,16378,1469,140
2013-12-15,16437,2025,200
2013-12-15,16463,2167,0
2013-12-15,16509,2049,0
2013-12-15,16518,409,0
2013-12-15,16571,1571,150
2013-12-15,16642,1188,0
2013-12-15,16687,2241,220
2013-12-15,16780,3320,330
2013-12-15,16811,1070,0
2013-12-15,16840,1542,150
2013-12-15,16850,3246,0
2013-12-15,16859,2559,0
2013-12-15,16884,2073,200
2013-12-15,16953,2312,230
2013-12-15,16969,849,80
2013-12-15,16970,8543,0
2013-12-15,17017,6268,-4430
2013-12-15,17021,1846,180
2013-12-15,17059,1646,160
2013-12-15,17060,2692,260
2013-12-15,17087,10250,1020
2013-12-15,17155,2085,200
2013-12-15,17242,4354,430
2013-12-15,17289,5125,0
2013-12-15,17316,4916,0
2013-12-15,17327,6289,0
2013-12-15,17374,3433,0
2013-12-15,17394,3660,360
2013-12-15,17407,566,50
2013-12-15,17448,2736,270
2013-12-15,17573,1224,120
2013-12-15,17611,2914,290
2013-12-15,17723,1056,100
2013-12-15,17773,2906,290
2013-12-15,17776,3097,300
2013-12-15,17882,11972,0
2013-12-15,17964,2093,0
2013-12-15,18054,6706,670
2013-12-15,18162,3542,350
2013-12-15,18168,616,60
2013-12-15,18173,1903,190
2013-12-15,18175,881,0
2013-12-15,18201,4725,470
2013-12-15,18231,2879,0
2013-12-15,18371,8487,0
2013-12-15,18411,7063,-4350
2013-12-15,18437,2188,210
2013-12-15,18466,2566,0
2013-12-15,18522,3942,390
2013-12-15,18559,2932,0
2013-12-15,18576,2330,230
2013-12-15,18609,6011,600
2013-12-15,18618,2729,0
2013-12-15,18627,501,0
2013-12-15,18642,2763,270
2013-12-15,18658,1311,130
2013-12-15,18748,3402,340
2013-12-15,18831,1538,150
2013-12-15,18864,59,0
2013-12-15,18901,5959,590
2013-12-15,18905,4562,450
2013-12-15,18965,860,0
2013-12-15,19000,0,0
2013-12-15,19031,7388,0
2013-12-15,19095,1177,110
2013-12-15,19112,1585,150
2013-12-15,19145,1194,110
2013-12-15,19174,7168,710
2013-12-15,19341,1794,0
2013-12-15,19401,7884,780
2013-12-15,19473,803,80
2013-12-15,19551,4162,0
2013-12-15,19559,4208,420
2013-12-15,19564,1591,0
2013-12-16,65,2852,0
2013-12-16,70,2145,210
2013-12-16,115,4383,430
2013-12-16,124,1507,0
2013-12-16,143,3206,0
2013-12-16,205,224,0
2013-12-16,218,5331,0
2013-12-16,241,1302,0
2013-12-16,347,8930,890
2013-12-16,410,2361,230
2013-12-16,495,2268,0
2013-12-16,565,3786,0
2013-12-16,579,5826,580
2013-12-16,588,7507,0
2013-12-16,602,2721,270
2013-12-16,637,5359,530
2013-12-16,667,1902,190
2013-12-16,670,1851,0
2013-12-16,671,6509,650
2013-12-16,719,1737,0
2013-12-16,773,3383,330
2013-12-16,803,1640,0
2013-12-16,891,3295,0
2013-12-16,960,2211,220
2013-12-16,963,1107,0
2013-12-16,976,2615,260
2013-12-16,984,1973,0
2013-12-16,1003,3085,300
2013-12-16,1004,4065,400
2013-12-16,1047,10350,1030
2013-12-16,1065,2381,0
2013-12-16,1203,1896,0
2013-12-16,1209,2239,220
2013-12-16,1245,620,60
2013-12-16,1280,7743,770
2013-12-16,1316,6240,620
2013-12-16,1321,2756,270
2013-12-16,1342,474,40
2013-12-16,1354,726,0
2013-12-16,1363,4640,460
2013-12-16,1401,1070,0
2013-12-16,1466,1269,120
2013-12-16,1471,1780,170
2013-12-16,1511,401,0
2013-12-16,1564,3450,340
2013-12-16,1690,991,0
2013-12-16,1737,3871,0
2013-12-16,1809,1979,190
2013-12-16,1822,569,50
2013-12-16,1852,2456,240
2013-12-16,1915,1423,140
2013-12-16,1916,3916,390
2013-12-16,1969,1091,100
2013-12-16,2096,1580,0
2013-12-16,2099,4493,0
2013-12-16,2178,2099,0
2013-12-16,2217,0,0
2013-12-16,2237,1578,150
2013-12-16,2272,2355,230
2013-12-16,2403,2099,0
2013-12-16,2420,1385,0
2013-12-16,2461,6076,600
2013-12-16,2512,6308,630
2013-12-16,2514,8344,830
2013-12-16,2598,429,40
2013-12-16,2718,11548,1150
2013-12-16,2780,3497,0
2013-12-16,2824,3080,0
2013-12-16,2828,5772,570
2013-12-16,2888,2678,-4790
2013-12-16,2890,4966,490
2013-12-16,2968,1024,0
2013-12-16,2988,836,80
2013-12-16,3063,1162,110
2013-12-16,3120,557,0
2013-12-16,3137,1472,140
2013-12-16,3323,7878,780
2013-12-16,3421,1381,0
2013-12-16,3440,1982,190
2013-12-16,3617,295,0
2013-12-16,3781,2829,280
2013-12-16,3816,2223,220
2013-12-16,3841,5009,0
2013-12-16,3863,1849,0
2013-12-16,3943,5161,0
2013-12-16,3971,1460,140
2013-12-16,3982,2422,0
2013-12-16,3986,3932,390
2013-12-16,3989,5999,590
2013-12-16,3995,1604,0
2013-12-16,4037,4277,420
2013-12-16,4075,3772,0
2013-12-16,4099,1894,180
2013-12-16,4142,98,0
2013-12-16,4159,3669,360
2013-12-16,4183,2811,280
2013-12-16,4264,471,40
2013-12-16,4314,2868,280
2013-12-16,4357,7602,-4290
2013-12-16,4364,4637,0
2013-12-16,4384,469,0
2013-12-16,4427,7374,730
2013-12-16,4467,3041,300
2013-12-16,4537,3825,380
2013-12-16,4597,1654,160
2013-12-16,4630,2901,290
2013-12-16,4914,749,70
2013-12-16,4927,2901,0
2013-12-16,5042,824,0
2013-12-16,5125,1174,110
2013-12-16,5130,5347,530
2013-12-16,5133,1024,100
2013-12-16,5169,1950,0
2013-12-16,5308,86,0
2013-12-16,5332,1115,0
2013-12-16,5380,2069,200
2013-12-16,5394,1084,0
2013-12-16,5395,4504,450
2013-12-16,5457,1071,100
2013-12-16,5596,2090,0
2013-12-16,5737,2455,240
2013-12-16,5747,5967,0
2013-12-16,5750,8306,830
2013-12-16,5796,3635,0
2013-12-16,5950,1455,140
2013-12-16,6021,10177,0
2013-12-16,6023,1708,170
2013-12-16,6034,2622,260
2013-12-16,6037,757,0
2013-12-16,6105,3527,350
2013-12-16,6112,1230,120
2013-12-16,6200,5969,590
2013-12-16,6228,1693,160
2013-12-16,6416,1958,190
2013-12-16,6476,700,70
2013-12-16,6488,4343,0
2013-12-16,6665,3121,310
2013-12-16,6843,1871,180
2013-12-16,6874,3696,0
2013-12-16,6884,31,0
2013-12-16,6902,1499,140
2013-12-16,7010,2081,200
2013-12-16,7017,3739,370
2013-12-16,7031,3285,0
2013-12-16,7108,3292,0
2013-12-16,7126,1407,140
2013-12-16,7152,6437,640
2013-12-16,7166,4854,480
2013-12-16,7224,1033,100
2013-12-16,7266,824,80
2013-12-16,7272,5411,0
2013-12-16,7319,625,0
2013-12-16,7366,4493,440
2013-12-16,7409,570,0
2013-12-16,7476,1180,110
2013-12-16,7588,57,0
2013-12-16,7645,3273,320
2013-12-16,7657,2996,290
2013-12-16,7758,2996,0
2013-12-16,7774,1957,190
2013-12-16,7778,754,70
2013-12-16,7783,3259,320
2013-12-16,7807,2233,0
2013-12-16,7867,3737,370
2013-12-16,7935,1351,130
2013-12-16,7940,1761,170
2013-12-16,7963,2545,250
2013-12-16,7964,4354,430
2013-12-16,7967,4025,400
2013-12-16,7973,2128,210
2013-12-16,8017,1680,0
2013-12-16,8019,2461,0
2013-12-16,8021,514,50
2013-12-16,8050,1985,0
2013-12-16,8082,1690,0
2013-12-16,8087,2358,230
2013-12-16,8133,1930,0
2013-12-16,8153,1703,0
2013-12-16,8168,2954,0
2013-12-16,8266,228,0
2013-12-16,8309,2918,0
2013-12-16,8341,2046,0
2013-12-16,8371,901,0
2013-12-16,8381,1531,150
2013-12-16,8416,4641,460
2013-12-16,8499,5624,560
2013-12-16,8583,4488,440
2013-12-16,8635,4249,420
2013-12-16,8752,1824,180
2013-12-16,8887,1404,140
2013-12-16,8900,5962,590
2013-12-16,8968,2263,220
2013-12-16,8975,2736,0
2013-12-16,8985,1647,160
2013-12-16,9008,5831,0
2013-12-16,9014,5676,560
2013-12-16,9027,951,90
2013-12-16,9051,253,20
2013-12-16,9064,4644,460
2013-12-16,9140,2024,0
2013-12-16,9176,2608,0
2013-12-16,9184,4384,0
2013-12-16,9242,118,10
2013-12-16,9245,3423,340
2013-12-16,9267,6879,0
2013-12-16,9339,1154,110
2013-12-16,9391,6610,-4390
2013-12-16,9420,2149,210
2013-12-16,9462,1987,0
2013-12-16,9491,3901,0
2013-12-16,9602,4036,400
2013-12-16,9785,2263,220
2013-12-16,9791,3705,370
2013-12-16,9840,1705,0
2013-12-16,9868,2365,0
2013-12-16,9917,1935,190
2013-12-16,9922,0,0
2013-12-16,9987,1233,120
2013-12-16,10093,142,10
2013-12-16,10131,0,0
2013-12-16,10238,1218,120
2013-12-16,10332,4982,490
2013-12-16,10347,2028,200
2013-12-16,10363,7975,790
2013-12-16,10423,5326,0
2013-12-16,10441,859,0
2013-12-16,10459,3496,0
2013-12-16,10478,1057,0
2013-12-16,10497,2807,0
2013-12-16,10558,3876,0
2013-12-16,10571,5509,550
2013-12-16,10613,406,40
2013-12-16,10640,2660,260
2013-12-16,10651,575,0
2013-12-16,10678,1163,110
2013-12-16,10714,3019,300
2013-12-16,10738,2102,210
2013-12-16,10756,1359,130
2013-12-16,10842,2121,210
2013-12-16,10910,2779,270
2013-12-16,10912,2014,0
2013-12-16,10925,1806,180
2013-12-16,10940,4040,400
2013-12-16,10962,1824,0
2013-12-16,10975,1173,110
2013-12-16,11024,2233,220
2013-12-16,11029,5568,550
2013-12-16,11036,260,20
2013-12-16,11099,4276,420
2013-12-16,11158,2128,210
2013-12-16,11169,2125,210
2013-12-16,11185,2385,230
2013-12-16,11186,2287,0
2013-12-16,11223,2590,250
2013-12-16,11251,4051,0
2013-12-16,11286,2176,210
2013-12-16,11313,1898,0
2013-12-16,11314,1991,0
2013-12-16,11394,1508,150
2013-12-16,11398,13186,1310
2013-12-16,11546,3436,340
2013-12-16,11564,3198,0
2013-12-16,11568,2124,210
2013-12-16,11572,2533,0
2013-12-16,11785,1224,0
2013-12-16,11830,1381,130
2013-12-16,11857,1378,130
2013-12-16,11919,1149,0
2013-12-16,11929,2571,0
2013-12-16,11943,948,90
2013-12-16,11961,1863,0
2013-12-16,11984,918,0
2013-12-16,12041,4112,0
2013-12-16,12157,2965,0
2013-12-16,12167,3045,300
2013-12-16,12168,6607,0
2013-12-16,12222,2537,0
2013-12-16,12232,3415,340
2013-12-16,12372,2358,230
2013-12-16,12405,4592,450
2013-12-16,12411,2121,210
2013-12-16,12437,1833,180
2013-12-16,12492,1678,160
2013-12-16,12539,4223,0
2013-12-16,12545,3428,340
2013-12-16,12645,4698,-4590
2013-12-16,12733,4711,470
2013-12-16,12822,5160,510
2013-12-16,12895,5149,510
2013-12-16,12948,1619,160
2013-12-16,12954,5008,0
2013-12-16,12957,1322,0
2013-12-16,13013,1669,160
2013-12-16,13100,5119,510
2013-12-16,13163,1405,140
2013-12-16,13180,3064,300
2013-12-16,13235,2206,0
2013-12-16,13364,2296,0
2013-12-16,13453,2059,0
2013-12-16,13463,5096,500
2013-12-16,13500,4911,0
2013-12-16,13680,1143,0
2013-12-16,13687,2111,0
2013-12-16,13697,4039,0
2013-12-16,13704,698,0
2013-12-16,13766,936,90
2013-12-16,13781,3351,330
2013-12-16,13928,3458,0
2013-12-16,13930,2441,240
2013-12-16,13986,1349,130
2013-12-16,14035,2113,0
2013-12-16,14116,4038,0
2013-12-16,14145,2089,0
2013-12-16,14221,5455,0
2013-12-16,14227,12135,0
2013-12-16,14336,8539,850
2013-12-16,14347,2971,290
2013-12-16,14416,1309,130
2013-12-16,14466,2066,0
2013-12-16,14482,1783,170
2013-12-16,14537,5268,520
2013-12-16,14591,1903,190
2013-12-16,14595,4428,0
2013-12-16,14599,1656,160
2013-12-16,14602,3406,340
2013-12-16,14657,3503,0
2013-12-16,14720,1338,0
2013-12-16,14771,4194,0
2013-12-16,14869,5475,540
2013-12-16,14893,487,40
2013-12-16,14910,3554,350
2013-12-16,14944,2797,270
2013-12-16,14974,663,60
2013-12-16,15009,537,0
2013-12-16,15010,1758,170
2013-12-16,15035,5547,550
2013-12-16,15053,527,50
2013-12-16,15059,698,60
2013-12-16,15109,4248,420
2013-12-16,15151,1258,0
2013-12-16,15175,4767,470
2013-12-16,15234,2975,290
2013-12-16,15261,1805,180
2013-12-16,15359,3681,360
2013-12-16,15367,937,0
2013-12-16,15404,1245,120
2013-12-16,15410,273,0
2013-12-16,15413,910,0
2013-12-16,15419,4715,0
2013-12-16,15451,8636,-4190
2013-12-16,15513,2232,220
2013-12-16,15586,3712,0
2013-12-16,15612,3547,0
2013-12-16,15624,2407,240
2013-12-16,15640,2552,250
2013-12-16,15653,2453,240
2013-12-16,15664,3452,340
2013-12-16,15686,5930,590
2013-12-16,15716,2222,220
2013-12-16,15758,1863,0
2013-12-16,15802,2782,270
2013-12-16,15837,0,0
2013-12-16,15893,660,60
2013-12-16,15908,459,40
2013-12-16,15916,4907,0
2013-12-16,15930,1677,160
2013-12-16,15941,2670,0
2013-12-16,16024,5734,570
2013-12-16,16035,1516,150
2013-12-16,16059,647,0
2013-12-16,16062,2309,230
2013-12-16,16076,1431,0
2013-12-16,16119,3042,0
2013-12-16,16124,5144,510
2013-12-16,16269,3343,0
2013-12-16,16424,1073,100
2013-12-16,16425,1252,0
2013-12-16,16439,4314,430
2013-12-16,16463,1922,0
2013-12-16,16484,4539,450
2013-12-16,16524,4499,440
2013-12-16,16581,1905,0
2013-12-16,16620,4453,440
2013-12-16,16627,2880,280
2013-12-16,16630,2109,0
2013-12-16,16652,2423,240
2013-12-16,16704,3553,350
2013-12-16,16740,2062,200
2013-12-16,16848,1816,0
2013-12-16,16877,2836,280
2013-12-16,16914,1588,0
2013-12-16,16967,3029,300
2013-12-16,16991,1202,120
2013-12-16,17001,1481,140
2013-12-16,17103,4024,400
2013-12-16,17155,2480,240
2013-12-16,17157,3474,340
2013-12-16,17197,5717,570
2013-12-16,17238,1416,140
2013-12-16,17251,802,0
2013-12-16,17287,2906,290
2013-12-16,17322,4566,0
2013-12-16,17414,1477,0
2013-12-16,17429,1347,0
2013-12-16,17466,835,0
2013-12-16,17476,8342,830
2013-12-16,17606,1267,120
2013-12-16,17658,1632,160
2013-12-16,17713,3127,310
2013-12-16,17741,1056,100
2013-12-16,17743,1542,150
2013-12-16,17754,4606,0
2013-12-16,17768,1801,180
2013-12-16,17857,4059,400
2013-12-16,17948,1642,160
2013-12-16,17982,3465,340
2013-12-16,18028,1307,130
2013-12-16,18121,9818,0
2013-12-16,18162,2153,210
2013-12-16,18193,1642,0
2013-12-16,18201,4559,450
2013-12-16,18202,1306,130
2013-12-16,18275,6811,0
2013-12-16,18287,2030,0
2013-12-16,18329,1255,120
2013-12-16,18332,1973,0
2013-12-16,18355,4197,0
2013-12-16,18456,2476,240
2013-12-16,18507,2004,200
2013-12-16,18527,499,0
2013-12-16,18529,727,70
2013-12-16,18531,1719,0
2013-12-16,18551,2716,0
2013-12-16,18560,1259,120
2013-12-16,18642,3250,320
2013-12-16,18670,2846,280
2013-12-16,18696,6529,650
2013-12-16,18725,11477,0
2013-12-16,18860,689,60
2013-12-16,18866,3041,300
2013-12-16,18909,2404,240
2013-12-16,18960,6169,610
2013-12-16,19072,1381,130
2013-12-16,19080,1096,100
2013-12-16,19112,3331,330
2013-12-16,19215,5831,0
2013-12-16,19245,6143,0
2013-12-16,19272,6679,660
2013-12-16,19341,1157,0
2013-12-16,19454,7312,730
2013-12-16,19549,12421,1240
2013-12-17,34,2462,240
2013-12-17,76,1253,120
2013-12-17,102,2463,240
2013-12-17,121,3804,0
2013-12-17,172,5578,550
2013-12-17,190,5433,540
2013-12-17,202,4394,430
2013-12-17,225,7720,-4280
2013-12-17,226,7663,0
2013-12-17,310,5941,590
2013-12-17,331,301,0
2013-12-17,369,2986,290
